Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Profit
9189,US-2016-130512,2016-08-21,25-08-2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,2016,8,August,6.268097806495395
9190,US-2016-130512,2016-08-21,25-08-2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,2016,8,August,168.12335889711738
9191,US-2016-130512,2016-08-21,25-08-2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2016,8,August,27.485832299983432
9192,US-2016-130512,2016-08-21,25-08-2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103.0,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2016,8,August,2.6722517154497236
9193,CA-2016-141810,2016-11-02,07-11-2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,2016,11,November,8.325925137454684
9194,CA-2016-141810,2016-11-02,07-11-2016,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2016,11,November,87.01953624822612
9195,CA-2015-146843,2015-11-30,06-12-2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323.0,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,2015,11,November,12.444555277218464
9196,CA-2015-146843,2015-11-30,06-12-2015,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323.0,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,2015,11,November,7.496425553493515
9197,CA-2015-103310,2015-05-10,15-05-2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2015,5,May,9.378392508896791
9198,CA-2015-103310,2015-05-10,15-05-2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,2015,5,May,415.25017489186854
9199,CA-2015-103310,2015-05-10,15-05-2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,2015,5,May,9.013895722950327
9200,CA-2015-103310,2015-05-10,15-05-2015,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,2015,5,May,49.46695993128124
9201,CA-2017-152688,2017-10-17,20-10-2017,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861.0,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,2017,10,October,34.649569603518415
9202,CA-2017-152688,2017-10-17,20-10-2017,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861.0,East,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,315.98,2017,10,October,50.78881793141177
9203,CA-2017-153836,2017-10-30,03-11-2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,2017,10,October,5.745322154639721
9204,CA-2017-153836,2017-10-30,03-11-2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10011.0,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,2017,10,October,19.43627170929435
9205,CA-2017-104689,2017-12-01,05-12-2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,2017,12,December,6.525194235035324
9206,CA-2017-146423,2017-04-21,21-04-2017,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460.0,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,2017,4,April,1.0684478925825132
9207,CA-2017-146423,2017-04-21,21-04-2017,Same Day,BT-11680,Brian Thompson,Consumer,United States,Milford,Connecticut,6460.0,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,2017,4,April,9.086511322696515
9208,CA-2018-140781,2018-08-03,07-08-2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701.0,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,2018,8,August,8.828724601550654
9209,CA-2018-141747,2018-08-03,08-08-2018,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105.0,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,2018,8,August,3.982504751765281
9210,CA-2018-142776,2018-12-11,14-12-2018,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601.0,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,2018,12,December,1.425093938348328
9211,CA-2018-142776,2018-12-11,14-12-2018,Second Class,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,2018,12,December,1.4970389545639629
9212,CA-2016-167479,2016-03-14,19-03-2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,2016,3,March,5.550078431855616
9213,CA-2015-144071,2015-12-08,15-12-2015,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2015,12,December,2.635262655240028
9214,CA-2015-144071,2015-12-08,15-12-2015,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110.0,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,2015,12,December,11.963078915291694
9215,US-2018-120908,2018-09-30,02-10-2018,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,2018,9,September,1.154389306211484
9216,CA-2017-152646,2017-11-21,26-11-2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,2017,11,November,4.288274924732988
9217,CA-2018-103765,2018-11-24,30-11-2018,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,2018,11,November,2.5351951039278564
9218,US-2018-118157,2018-11-14,17-11-2018,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Minneapolis,Minnesota,55407.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2018,11,November,4.243236634548005
9219,US-2016-164238,2016-08-16,20-08-2016,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.688,2016,8,August,11.692104890583481
9220,US-2016-164238,2016-08-16,20-08-2016,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,2016,8,August,24.68283564995089
9221,CA-2018-103212,2018-10-13,14-10-2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,2018,10,October,0.8109615620954289
9222,CA-2018-103212,2018-10-13,14-10-2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,2018,10,October,296.8671241265452
9223,CA-2018-103212,2018-10-13,14-10-2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,2018,10,October,4.744124461532913
9224,CA-2018-121160,2018-11-04,04-11-2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,2018,11,November,0.8786554764541649
9225,CA-2018-121160,2018-11-04,04-11-2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2018,11,November,0.38700748576295
9226,CA-2018-121160,2018-11-04,04-11-2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,2018,11,November,1.1679516002021695
9227,CA-2018-121160,2018-11-04,04-11-2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,2018,11,November,7.947239648830065
9228,CA-2018-140515,2018-03-19,24-03-2018,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,2018,3,March,103.94944579520303
9229,CA-2015-153619,2015-11-03,03-11-2015,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,2015,11,November,0.9810341423617941
9230,CA-2018-133718,2018-07-23,26-07-2018,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,2018,7,July,3.558030327289201
9231,CA-2018-133718,2018-07-23,26-07-2018,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,2018,7,July,9.855237531845818
9232,CA-2015-148383,2015-12-27,31-12-2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,2015,12,December,76.35252989684166
9233,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,2017,9,September,26.6982025432803
9234,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,2017,9,September,3.8706165913115735
9235,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,2017,9,September,254.92058870362914
9236,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,2017,9,September,2.6501196479302127
9237,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,2017,9,September,31.120921077726194
9238,CA-2017-126732,2017-09-02,06-09-2017,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,2017,9,September,0.5493694956886761
9239,CA-2018-138156,2018-02-11,14-02-2018,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2018,2,February,25.68492903734229
9240,CA-2018-110310,2018-10-27,02-11-2018,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,2018,10,October,12.633934013765842
9241,CA-2018-110310,2018-10-27,02-11-2018,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,2018,10,October,0.7495652440325046
9242,CA-2018-110310,2018-10-27,02-11-2018,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303.0,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,2018,10,October,1.4721830268880571
9243,CA-2015-113271,2015-07-09,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,2015,7,July,3.2135208678086746
9244,CA-2015-113271,2015-07-09,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,2015,7,July,27.080337895703988
9245,CA-2015-113271,2015-07-09,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2015,7,July,0.9626053770885067
9246,CA-2015-113271,2015-07-09,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,2015,7,July,9.03057781598418
9247,CA-2018-130106,2018-05-22,26-05-2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,2018,5,May,1.6954234342323145
9248,CA-2018-130106,2018-05-22,26-05-2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,2018,5,May,0.4519343094801635
9249,CA-2017-127761,2017-11-10,14-11-2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,2017,11,November,0.36343654529967057
9250,CA-2017-127761,2017-11-10,14-11-2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,2017,11,November,111.92906279804347
9251,CA-2017-105354,2017-12-02,06-12-2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302.0,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,2017,12,December,7.018006903330066
9252,CA-2018-155712,2018-03-02,08-03-2018,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008.0,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2018,3,March,22.432101821798373
9253,CA-2018-102309,2018-09-23,25-09-2018,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603.0,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,2018,9,September,22.421180499555554
9254,CA-2018-102309,2018-09-23,25-09-2018,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603.0,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2018,9,September,1.633463024532907
9255,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,2015,2,February,14.778224056035128
9256,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,2015,2,February,1.9691711191080303
9257,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2015,2,February,1.0656920997516728
9258,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,2015,2,February,30.718521749144
9259,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,2015,2,February,12.648787768310878
9260,CA-2015-168368,2015-02-11,15-02-2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2015,2,February,5.3544296297580365
9261,CA-2018-167976,2018-11-11,14-11-2018,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401.0,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,2018,11,November,4.1676802215960045
9262,CA-2018-111388,2018-09-02,02-09-2018,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,2018,9,September,38.16998468747203
9263,CA-2016-124499,2016-10-09,13-10-2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,2016,10,October,86.51386106251204
9264,CA-2016-124499,2016-10-09,13-10-2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,2016,10,October,56.22788617912471
9265,US-2018-128118,2018-11-24,01-12-2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,2018,11,November,2.949535603822256
9266,US-2018-128118,2018-11-24,01-12-2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109.0,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,2018,11,November,3.967910246812173
9267,CA-2015-125759,2015-02-08,09-02-2015,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2015,2,February,1.807044238197006
9268,CA-2016-151869,2016-09-25,25-09-2016,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,2016,9,September,12.313279543054001
9269,CA-2016-151869,2016-09-25,25-09-2016,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,2016,9,September,1.7335446970164623
9270,US-2018-102183,2018-08-21,28-08-2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,2018,8,August,3.924187952436387
9271,US-2018-102183,2018-08-21,28-08-2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,2018,8,August,548.7052669596516
9272,CA-2017-100510,2017-05-12,17-05-2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,2017,5,May,1.8083205771283328
9273,CA-2017-100510,2017-05-12,17-05-2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,2017,5,May,136.45667062555918
9274,CA-2018-146983,2018-09-02,06-09-2018,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,2018,9,September,229.23543611215652
9275,US-2015-134054,2015-10-10,10-10-2015,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105.0,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,2015,10,October,58.81161467038214
9276,CA-2017-113236,2017-05-26,29-05-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445.0,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,2017,5,May,24.757970674250682
9277,CA-2017-113236,2017-05-26,29-05-2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445.0,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2017,5,May,5.873598454230829
9278,CA-2018-122539,2018-12-01,05-12-2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,2018,12,December,2.952893214534385
9279,CA-2018-122539,2018-12-01,05-12-2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,2018,12,December,0.44748864970165764
9280,CA-2018-122539,2018-12-01,05-12-2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2018,12,December,27.907006558626097
9281,CA-2017-166772,2017-09-20,24-09-2017,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105.0,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2017,9,September,25.318212200740014
9282,US-2018-152898,2018-09-11,15-09-2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,2018,9,September,19.40094327587507
9283,CA-2017-160486,2017-12-30,04-01-2018,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407.0,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,2017,12,December,16.638816696852857
9284,CA-2018-102218,2018-09-02,04-09-2018,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525.0,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2018,9,September,0.8424820892196309
9285,CA-2015-161032,2015-11-18,23-11-2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,2015,11,November,102.78504998552913
9286,CA-2016-102778,2016-11-21,24-11-2016,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,2016,11,November,4.236374701643574
9287,CA-2018-154011,2018-06-19,26-06-2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2018,6,June,1.3964499172599687
9288,CA-2018-154011,2018-06-19,26-06-2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,2018,6,June,116.69218127107237
9289,US-2018-165456,2018-11-30,03-12-2018,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,2018,11,November,163.0063561066344
9290,CA-2015-111857,2015-04-23,26-04-2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,2015,4,April,5.1539040993154845
9291,CA-2015-163650,2015-09-23,25-09-2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901.0,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,2015,9,September,1.7515775372075477
9292,CA-2015-163650,2015-09-23,25-09-2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901.0,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,2015,9,September,6.458760141993713
9293,CA-2018-124114,2018-03-02,02-03-2018,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706.0,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,2018,3,March,0.10262736570937778
